"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor6.CR1X","63214","Output60min"
"TIMESTAMP","RECORD","Air_Temp_HS_Avg","RelHumidity_Avg","Vapor_Pressure_Avg","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS3_Avg","ThermTemp1_Avg","WTemp_C1_Avg","SDI_Temp_1m","ThermTemp2_Avg","ThermTemp3_Avg","ThermTemp4_Avg","WTemp_C2_Avg","SDI_Temp_3m","ThermTemp5_Avg","ThermTemp6_Avg","SDI_Temp_6m","WTemp_C3_Avg","O2_sat1_Avg","O2_sat2_Avg","O2_sat3_Avg","O2_conc1_Avg","O2_conc2_Avg","O2_conc3_Avg","SDI_Cond_1m","SDI_Cond_3m","SDI_Cond_6m","SDI_TempCorrCond_1m","SDI_TempCorrCond_3m","SDI_TempCorrCond_6m","Mean_Chl_ugl","Mean_Turb_NTU"
"TS","RN","Deg C","Percent","kPa","meters/second","meters/second","meters/second","meters/second","(meters/second)3","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Percent","Percent","Percent","mg/l","mg/l","mg/l","uS/cm","uS/cm","uS/cm","uS/cm 25C","uS/cm 25C","uS/cm 25C","ug/l","NTU"
"","","Avg","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-08 04:00:00",974,15.86461,89.87173,1.619042,4.535,0.232,5.075,"2022-11-08 03:37:00",94.00446,21.45879,21.27726,21.05,21.50871,21.50983,21.44973,21.28727,21.15,21.47488,21.57171,21.08,21.31275,93.14666,68.70613,95.34373,8.258803,6.090625,8.447786,49550.23,45358.75,42720.75,53804.04,49158.69,46350.99,3.590561,2.145088
"2022-11-08 05:00:00",975,15.73951,89.24686,1.59495,4.217,0.354,5.05,"2022-11-08 04:19:00",76.56461,21.40035,21.21749,21.09,21.45042,21.45171,21.39193,21.22845,21.09,21.41709,21.51555,20.97,21.25421,91.74572,67.48981,96.04362,8.144058,5.989623,8.519498,49735.67,45160.22,42550.82,53962.38,48994.04,46267.78,3.615922,2.222859
"2022-11-08 06:00:00",976,15.47732,89.11184,1.565987,3.889,0.395,4.775,"2022-11-08 05:59:30",60.66655,21.31588,21.13301,21.02,21.36873,21.37045,21.30996,21.14576,21.14,21.33108,21.42722,21.05,21.1678,91.29105,66.60496,96.45906,8.117094,5.920674,8.570793,49340.68,44948.14,42565.1,53611.44,48717.34,46227.19,4.397954,2.358966
"2022-11-08 07:00:00",977,14.74274,88.44203,1.482398,4.528,0.301,5.15,"2022-11-08 06:05:00",94.04309,21.22927,21.04771,20.99,21.28191,21.28322,21.22256,21.05947,20.91,21.24634,21.34321,20.88,21.08453,93.41928,68.10828,98.21721,8.320167,6.064497,8.741181,49388.16,44809.74,42516.98,53694.12,48785.16,46341.84,5.342576,2.455424
"2022-11-08 08:00:00",978,14.48144,87.80513,1.447187,4.064,0.372,5.15,"2022-11-08 07:50:00",68.83973,21.19821,21.01675,20.82,21.24947,21.25002,21.19033,21.02678,20.8,21.2135,21.31072,20.98,21.05275,93.46343,66.74331,97.32388,8.329126,5.946749,8.667046,49407.76,44812.78,42365.84,53903.6,48934.79,46085.54,5.912207,2.50611
"2022-11-08 09:00:00",979,14.28068,87.38984,1.421737,4.269,0.523,5.375,"2022-11-08 08:12:00",81.40131,21.18194,21.00018,21.01,21.23503,21.23612,21.1765,21.01105,20.91,21.19876,21.2964,20.83,21.03906,99.78969,65.75169,96.84379,8.89578,5.860203,8.626604,49209.5,44926.34,42309.45,53478.44,48925.99,46171.95,5.218783,2.456892
"2022-11-08 10:00:00",980,14.90631,85.8662,1.455029,3.776,0.415,4.75,"2022-11-08 09:00:30",55.7634,21.1848,20.99764,20.82,21.23707,21.23595,21.17676,21.00513,20.92,21.19545,21.29258,20.92,21.0316,108.125,65.53671,96.25002,9.639297,5.841721,8.574965,49074.58,44826.29,42285.4,53556.57,48796.93,46021.71,5.829508,2.519329
"2022-11-08 11:00:00",981,16.70921,82.68807,1.571788,2.691,0.415,3.8,"2022-11-08 10:02:30",20.87693,21.2422,21.05372,20.94,21.29043,21.28148,21.21737,21.03689,20.87,21.22162,21.31775,20.97,21.05855,119.0362,64.81909,96.17741,10.60028,5.77418,8.563991,49418.32,45118.85,52562.04,53782.91,49184.78,57173.52,6.455113,2.557431
"2022-11-08 12:00:00",982,18.29406,77.73946,1.633398,1.483,0.497,2.225,"2022-11-08 11:01:30",4.260142,21.38237,21.15952,21.2,21.3794,21.35004,21.2762,21.07914,20.94,21.25724,21.34642,20.83,21.08822,130.7056,63.45611,94.00487,11.61525,5.648097,8.365687,49244.18,45375.29,56636.72,53292.49,49390.51,61808.61,6.541339,2.752733
"2022-11-08 13:00:00",983,19.28973,76.3429,1.707482,0.838,0.523,1.775,"2022-11-08 13:00:00",1.230418,21.74576,21.29006,21.32,21.45758,21.39153,21.30171,21.09554,20.91,21.25459,21.33521,20.96,21.08349,148.9079,61.51494,93.58553,13.19927,5.473541,8.329129,49073.82,45506.91,56490.86,52972.98,49562.8,61439.85,7.502051,2.784982
"2022-11-08 14:00:00",984,20.0757,80.10126,1.881325,2.346,0.488,3.325,"2022-11-08 13:42:00",14.58951,21.89978,21.43481,21.57,21.50719,21.40418,21.30684,21.07111,20.81,21.211,21.28918,20.74,21.03306,154.7189,64.4588,93.80027,13.67711,5.738234,8.356512,49255.48,45143.66,56362.26,52877.07,49281.66,61615.92,8.578868,2.856243
"2022-11-08 15:00:00",985,21.75332,75.0421,1.95253,3.375,1.542,6.15,"2022-11-08 15:00:00",58.74269,21.93071,21.70528,21.65,21.80941,21.5489,21.30674,21.07877,20.93,21.11685,21.20138,20.72,20.94693,131.8138,72.20314,98.81819,11.59046,6.426633,8.818505,49280.37,44874.42,56116.4,52824.39,48837.16,61377.05,10.6595,2.857711
"2022-11-08 16:00:00",986,22.11876,67.76366,1.803592,5.919,0.68,7.45,"2022-11-08 15:06:00",215.6843,21.77473,21.58509,21.32,21.8113,21.77202,21.57815,21.22138,21.22,21.14321,21.18344,20.87,20.92174,119.5545,76.58443,103.6382,10.53703,6.79775,9.253055,48847.66,44886.48,56140.45,52721.95,48561.63,61202.8,8.963943,2.746034
"2022-11-08 17:00:00",987,21.72599,73.9642,1.922172,4.003,0.584,5.15,"2022-11-08 16:06:30",68.1659,21.50322,21.31823,21.1,21.54604,21.54173,21.47454,21.30074,21.07,21.33501,21.28049,20.8,21.00896,117.7215,76.6948,103.4075,10.42924,6.797008,9.216705,48635.08,44663.1,56249.49,52745.95,48464.57,61408.71,9.724635,2.742985
"2022-11-08 18:00:00",988,21.46427,75.90835,1.941432,3.371,0.287,4.25,"2022-11-08 17:28:30",39.15299,21.46025,21.27758,21.11,21.50351,21.49806,21.42839,21.25341,21.01,21.40227,21.41902,20.9,21.08928,107.9644,75.8308,102.0005,9.572541,6.726631,9.077069,48595.9,44374.33,56347.22,52698.77,48220.72,61385.36,9.297809,2.737807
"2022-11-08 19:00:00",989,20.92214,81.32182,2.011734,2.441,0.631,4.05,"2022-11-08 18:02:00",17.60135,21.38343,21.20317,21.09,21.42863,21.429,21.36849,21.20894,21.18,21.38744,21.42954,21.01,21.13823,102.4395,74.18826,98.72356,9.095844,6.586602,8.777041,48142.86,44035.92,56393.85,52220.88,47684.29,61256.87,9.526844,2.800366
"2022-11-08 20:00:00",990,20.60259,85.00356,2.061958,2.06,0.306,2.85,"2022-11-08 19:32:30",9.338012,21.3015,21.1268,20.99,21.34937,21.35187,21.29202,21.1391,21.01,21.32673,21.42072,21.01,21.14919,99.37277,69.48804,93.17422,8.836701,6.177708,8.281899,48164.71,43859.91,56345.73,52370.55,47669.13,61232,9.776994,2.946814
"2022-11-08 21:00:00",991,20.41483,86.02585,2.062882,2.133,0.235,2.625,"2022-11-08 20:32:00",10.06148,21.2622,21.08868,20.96,21.3112,21.31326,21.25513,21.10325,21,21.28427,21.38978,20.99,21.14177,96.79093,66.83088,91.51284,8.613537,5.945661,8.135418,48007.9,43725.32,56379.56,52240.21,47527.75,61284.02,9.647918,2.886445
"2022-11-08 22:00:00",992,20.41941,82.12077,1.969569,1.032,0.642,2.175,"2022-11-08 22:00:00",2.282503,21.24633,21.07259,20.94,21.2937,21.29516,21.23505,21.08394,20.91,21.25989,21.35965,20.94,21.12341,94.95928,62.51768,90.9582,8.453193,5.564026,8.089018,48402.17,43632.8,56291.6,52675.64,47515.62,61261.96,9.773637,2.936811
"2022-11-08 23:00:00",993,19.53648,84.60419,1.921597,2.176,0.336,3.175,"2022-11-08 23:00:00",11.04522,21.23238,21.06219,20.94,21.2829,21.28411,21.22355,21.07373,20.86,21.24862,21.35065,20.82,21.11648,94.04607,58.7271,88.34812,8.373607,5.227711,7.857978,48032.8,43471.86,56168.28,52260.05,47387.68,61306.27,9.158266,2.886277
"2022-11-09 00:00:00",994,18.83045,84.13833,1.828409,2.911,0.303,3.5,"2022-11-08 23:41:30",25.44212,21.21178,21.0409,20.97,21.26611,21.26652,21.20469,21.04704,20.99,21.22946,21.32875,20.9,21.09395,95.7383,61.27306,93.86289,8.527831,5.457232,8.35216,47516.42,43337.23,56235.19,51678.13,47120.54,61267.08,8.732949,2.800735
"2022-11-09 01:00:00",995,17.80744,83.24873,1.697228,3.485,0.404,4.3,"2022-11-09 00:18:30",43.98199,21.19673,21.0185,20.84,21.24802,21.25111,21.19068,21.03423,20.85,21.21825,21.32401,20.8,21.08499,97.14236,70.18157,97.37345,8.656681,6.252192,8.66606,47994.36,43266.54,56166.02,52356.99,47182.98,61303.47,8.111743,2.728842
"2022-11-09 02:00:00",996,17.55182,80.40012,1.6123,3.368,0.261,3.95,"2022-11-09 01:50:00",38.90816,21.18639,21.00667,20.79,21.23419,21.23355,21.17255,21.01301,20.79,21.19473,21.29146,20.85,21.03765,95.21938,69.00603,99.55196,8.487286,6.150017,8.868093,47419.18,43122.92,56192.35,51761.99,47081.3,61297.31,7.877031,2.674492
"2022-11-09 03:00:00",997,16.94026,81.97118,1.581419,3.868,0.311,4.6,"2022-11-09 02:42:00",59.01664,21.14733,20.96655,20.9,21.19506,21.19662,21.13755,20.97894,20.91,21.16225,21.25945,20.76,21.00511,95.77142,69.54958,100.0563,8.543189,6.202591,8.918682,47453.86,42983.78,56055.49,51671.97,46802.79,61246.79,8.012201,2.696781
"2022-11-09 04:00:00",998,16.98338,82.11938,1.588372,4.633,0.444,5.45,"2022-11-09 03:32:30",102.1431,21.09912,20.91865,20.88,21.14836,21.15003,21.09147,20.9325,20.67,21.11801,21.21463,20.7,20.95726,95.58863,69.47345,99.92081,8.534879,6.201434,8.914942,47414.65,42949.19,56089.33,51664.98,47033.79,61350.67,8.008259,2.738252
"2022-11-09 05:00:00",999,16.55426,78.93855,1.485081,4.876,0.341,5.8,"2022-11-09 05:00:00",117.658,21.06265,20.88207,20.69,21.11098,21.11178,21.05152,20.88816,20.69,21.0748,21.16924,20.74,20.91128,95.02351,69.65209,98.97906,8.49049,6.222786,8.838869,46971.4,42898.05,55841.17,51398.57,46952.29,61073.32,8.216494,2.806237
"2022-11-09 06:00:00",1000,16.873,75.37567,1.447683,5.327,0.508,6.525,"2022-11-09 05:35:30",155.3357,20.98126,20.80069,20.72,21.03035,21.03183,20.97076,20.80626,20.66,20.99556,21.09322,20.6,20.83746,94.61837,69.57749,98.69585,8.467819,6.226114,8.82636,46825.93,42570.91,55719.37,51215.3,46625.12,61067.23,8.779542,2.879048
"2022-11-09 07:00:00",1001,16.15092,79.66108,1.461592,3.594,0.311,4.425,"2022-11-09 06:00:30",47.46502,20.92682,20.74898,20.57,20.98003,20.981,20.92104,20.75798,20.62,20.94452,21.04215,20.6,20.78404,93.77637,69.03715,97.34935,8.400971,6.183611,8.715053,46825.91,42485.19,55795.31,51369.37,46572.38,61192.84,8.682888,2.858139
"2022-11-09 08:00:00",1002,15.86354,75.70395,1.363716,4.193,0.393,4.875,"2022-11-09 07:17:30",75.62367,20.88491,20.70472,20.73,20.93414,20.93557,20.87568,20.71243,20.55,20.89938,20.99639,20.49,20.73917,92.50466,67.28667,95.4924,8.29426,6.032209,8.556355,46998.54,42846.91,55911.11,51383.2,47024.16,61458.89,9.404977,2.958175
"2022-11-09 09:00:00",1003,15.82191,75.81197,1.361961,3.636,0.461,4.75,"2022-11-09 08:13:00",50.41454,20.84104,20.6591,20.55,20.89121,20.89161,20.83071,20.66549,20.48,20.85545,20.95324,20.49,20.69604,98.08153,66.95249,95.13972,8.80224,6.007791,8.53197,46626.91,43014.61,55570.5,51163.81,47275.21,61076.51,9.680205,3.041785
"2022-11-09 10:00:00",1004,16.66071,71.66585,1.357776,3.309,0.624,4.975,"2022-11-09 09:24:30",40.26961,20.83473,20.64901,20.6,20.88165,20.87881,20.81878,20.6483,20.65,20.83756,20.93497,20.42,20.67515,105.5046,66.13279,94.1976,9.470233,5.936249,8.45096,46507.06,42728.84,55594.53,50989.89,46803.75,61183.01,9.438908,3.068931
"2022-11-09 11:00:00",1005,17.99484,68.9234,1.421356,2.139,0.252,3.05,"2022-11-09 10:00:30",10.19834,20.86844,20.67784,20.58,20.90385,20.89585,20.83376,20.66099,20.57,20.84983,20.94653,20.61,20.68794,112.6225,65.74961,92.76649,10.10317,5.900379,8.320484,46783.71,42638.59,55678.03,51316.44,46786.06,61036.85,8.660645,2.923469
"2022-11-09 12:00:00",1006,19.67633,67.11064,1.537114,1.838,0.214,2.275,"2022-11-09 11:08:00",6.461238,21.01423,20.78019,20.76,20.98948,20.96016,20.88351,20.70059,20.62,20.8807,20.96356,20.67,20.69728,128.2072,62.54681,88.12592,11.47809,5.608603,7.902793,46869.66,42384.4,55709.61,51207.45,46465.75,60980.19,8.892633,2.93678
"2022-11-09 13:00:00",1007,21.17904,63.80283,1.602959,0.396,0.614,1.6,"2022-11-09 12:00:30",0.742187,21.29161,20.87101,20.98,21.0652,20.99966,20.90034,20.69937,20.64,20.86903,20.94495,20.53,20.6795,145.4216,56.02345,85.08813,12.996,5.023764,7.633078,46688.74,42244.52,55626.89,50783.32,46275.51,61090.14,7.819665,2.972359
"2022-11-09 14:00:00",1008,21.81409,57.64908,1.506208,2.435,0.995,4.1,"2022-11-09 13:51:30",21.53338,21.46965,21.07911,21.03,21.25894,21.1814,21.05195,20.81652,20.74,20.93025,20.94227,20.54,20.65699,143.6506,61.64835,88.21297,12.78628,5.515368,7.916872,47104.09,42017.4,55585.53,51156.98,45945.15,61028.91,7.019625,2.56411
"2022-11-09 15:00:00",1009,22.41525,59.5909,1.615063,3.446,0.255,4.1,"2022-11-09 14:27:00",41.60447,21.52659,21.27363,21.26,21.41652,21.25055,21.09979,20.86998,20.87,20.94717,20.93899,20.63,20.66456,130.4594,67.2993,92.94083,11.5682,6.014692,8.339938,48461.72,42074.55,55524.63,52397.94,45865.71,60827.02,7.830446,2.996992
"2022-11-09 16:00:00",1010,22.20311,67.94703,1.816412,4.04,0.479,5.025,"2022-11-09 15:24:30",68.6981,21.59302,21.39196,21.22,21.61322,21.5552,21.37954,21.02311,20.93,20.99471,20.93264,20.51,20.6591,128.8315,72.16154,96.76849,11.39716,6.430005,8.684351,47429.74,41843.67,55397.55,51313.29,45541.32,60832.96,8.845547,2.792454
"2022-11-09 17:00:00",1011,21.63853,78.11818,2.018982,3.325,0.62,4.275,"2022-11-09 16:03:30",40.54187,21.42692,21.23749,21.1,21.46445,21.45014,21.35886,21.11767,21.09,20.95843,20.95299,20.51,20.66358,117.2427,74.83535,97.8009,10.40327,6.65594,8.776226,46849.29,41991.83,55404.31,50802.87,45551.55,60889.11,6.729671,2.483629
"2022-11-09 18:00:00",1012,21.43714,81.24738,2.074474,1.724,0.379,2.225,"2022-11-09 17:07:30",5.808815,21.38085,21.19874,21.1,21.42313,21.41463,21.33442,21.12504,21.05,20.95879,20.9303,20.47,20.67395,105.1587,73.49533,93.80273,9.338096,6.535802,8.415739,46959.34,41793.27,55443.42,50935.71,45379.12,60990.71,7.822225,2.497377
"2022-11-09 19:00:00",1013,21.68375,73.68466,1.905622,3.483,0.761,4.8,"2022-11-09 18:47:00",48.29203,21.34655,21.16875,21.09,21.39445,21.39188,21.31924,21.12138,20.95,20.99201,20.93264,20.46,20.67859,96.34073,70.17947,89.51228,8.56011,6.241336,8.030073,46577.92,41431.56,55376.5,50545.08,45092.38,60896.46,6.195264,2.351588
"2022-11-09 20:00:00",1014,21.55476,62.81828,1.615674,4.368,0.386,5.5,"2022-11-09 19:47:00",85.28707,21.27366,21.09032,20.88,21.31821,21.31777,21.25569,21.0866,21.07,21.1779,20.94688,20.44,20.67915,99.76597,71.94383,96.08287,8.87801,6.40263,8.619419,46194.22,41408.23,55376.49,50327.63,44937.5,60927.09,5.362297,2.240082
"2022-11-09 21:00:00",1015,20.63269,62.57275,1.521001,4.67,1.309,7.425,"2022-11-09 20:16:30",126.4641,21.22214,21.04041,20.8,21.26888,21.26866,21.20736,21.04413,20.94,21.20733,21.04079,20.42,20.68423,99.03992,71.50824,95.95443,8.821997,6.369147,8.60704,46283.93,41246.53,55381.76,50527.41,44869.58,60956.35,5.257124,2.207126
"2022-11-09 22:00:00",1016,19.23654,72.49218,1.608137,6.15,2.535,10.78,"2022-11-09 21:37:30",350.2246,21.18098,21.00098,20.89,21.2298,21.23167,21.17278,21.01253,20.79,21.18389,21.03423,20.58,20.69744,97.6194,69.20792,94.44909,8.702183,6.168058,8.469807,46060.05,41173.58,55334.39,50172.09,44952.88,60684.92,5.149783,2.236327
"2022-11-09 23:00:00",1017,17.32993,85.53651,1.691433,4.901,1.105,7.45,"2022-11-09 22:05:30",136.1357,21.10704,20.92972,20.84,21.16206,21.1669,21.10884,20.94722,20.79,21.1258,21.15864,20.56,20.73156,97.10912,70.48321,94.70383,8.668739,6.289764,8.486965,45735.14,40985.59,55329.87,49903.33,44753.05,60706.29,5.458517,2.26265
"2022-11-10 00:00:00",1018,17.41203,81.47305,1.61898,1.732,0.526,3.35,"2022-11-09 23:00:30",6.694503,21.00554,20.86013,20.69,21.11219,21.13957,21.09492,20.94037,20.83,21.12169,21.18114,20.64,20.75158,93.12578,68.42128,89.58247,8.324473,6.106577,8.024868,45973.36,40825.39,55446.42,50332.69,44550.27,60732.54,5.929854,2.350018
"2022-11-10 01:00:00",1019,17.54354,83.58456,1.674492,3.155,1.177,4.9,"2022-11-10 00:31:00",43.11595,20.99461,20.82567,20.72,21.05617,21.06751,21.02536,20.8828,20.72,21.10544,21.18243,20.74,20.77878,90.80757,63.51173,84.64842,8.122766,5.674723,7.578739,45526.34,40522.32,55446.43,49792.81,44307.79,60612.49,5.513797,2.265262
"2022-11-10 02:00:00",1020,17.23539,86.17124,1.693783,4.66,0.718,6.175,"2022-11-10 01:59:30",108.488,20.99119,20.81197,20.68,21.04041,21.04257,20.98306,20.82014,20.66,21.01052,21.11706,20.68,20.8204,93.06828,66.85887,91.4975,8.327245,5.981217,8.185319,45666.54,40429.82,55643.43,49992.03,44253.14,60921.75,5.301994,2.256814
"2022-11-10 03:00:00",1021,17.77563,78.08842,1.587333,5.968,0.305,6.775,"2022-11-10 02:43:30",214.2441,20.94531,20.76471,20.61,20.99407,20.99347,20.93337,20.76993,20.74,20.95949,21.05843,20.67,20.80039,93.88149,67.87084,93.94317,8.407794,6.077723,8.40743,45444.93,40395.23,55441.16,49814.62,44158.13,60711.67,5.398259,2.317591
"2022-11-10 04:00:00",1022,18.03836,72.40141,1.497105,5.953,0.431,6.95,"2022-11-10 03:22:30",214.2578,20.91744,20.73605,20.57,20.96648,20.96795,20.9089,20.74523,20.71,20.93284,21.03204,20.49,20.77468,93.20438,67.89007,93.82704,8.351849,6.08239,8.401278,45425.33,40238.05,55407.31,49835.2,44014.26,60902.79,5.081193,2.325242
"2022-11-10 05:00:00",1023,17.75719,72.68306,1.476639,5.056,0.383,6.025,"2022-11-10 04:18:00",131.4592,20.91734,20.73479,20.6,20.96477,20.96561,20.90531,20.74147,20.58,20.92946,21.02785,20.6,20.76974,91.95432,67.57993,93.50747,8.240041,6.055051,8.373467,45196.16,40210.98,55343.41,49560.09,44130.46,60688.52,4.801222,2.257501
"2022-11-10 06:00:00",1024,17.59675,71.87016,1.445253,6.133,0.842,7.7,"2022-11-10 05:50:30",243.4457,20.88952,20.70755,20.64,20.93721,20.93816,20.87758,20.71382,20.54,20.9028,21.00187,20.58,20.74397,92.45283,67.02016,92.72832,8.289147,6.00816,8.307899,45659.76,40019.21,55370.48,50038.14,43938.06,60743.04,4.291461,2.204935
"2022-11-10 07:00:00",1025,17.07032,73.94949,1.438519,6.844,0.486,7.75,"2022-11-10 06:16:30",325.3776,20.87034,20.68703,20.54,20.91702,20.91789,20.85714,20.69317,20.59,20.88164,20.97918,20.56,20.72058,91.96892,67.15704,92.5406,8.249085,6.02286,8.29489,45398.21,39963.55,55135.87,49836.34,43838.6,60516.14,4.124263,2.183851
"2022-11-10 08:00:00",1026,17.27457,73.2122,1.442747,6.661,0.445,7.75,"2022-11-10 07:25:30",299.424,20.83438,20.65186,20.5,20.88257,20.88437,20.82545,20.6615,20.58,20.8513,20.94983,20.35,20.69084,91.85889,66.54103,91.90198,8.244918,5.971347,8.242463,45582.9,40049.29,55194.52,50077.35,43943.93,60863.38,4.193185,2.172376
"2022-11-10 09:00:00",1027,17.16287,73.62294,1.440554,5.736,0.62,6.925,"2022-11-10 08:00:30",195.3072,20.80612,20.62329,20.46,20.85422,20.85361,20.79273,20.62704,20.56,20.81627,20.91479,20.46,20.65578,95.82233,64.18227,90.42808,8.605512,5.763557,8.115863,45149.42,39915.42,55129.1,49647.39,43803.84,60648.83,4.045054,2.155566
"2022-11-10 10:00:00",1028,17.40191,74.14075,1.472589,3.129,0.674,4.8,"2022-11-10 09:00:30",35.15905,20.79999,20.61175,20.57,20.84492,20.84172,20.78197,20.60968,20.59,20.79891,20.89645,20.47,20.6348,103.1264,64.62726,89.5755,9.263538,5.805523,8.042665,45417.02,40033.48,55094.52,49823.63,43917.8,60569.13,4.028055,2.169938
"2022-11-10 11:00:00",1029,18.84974,68.50742,1.489987,3.582,0.718,4.85,"2022-11-10 10:59:30",51.33331,20.81726,20.62868,20.53,20.86129,20.85621,20.79744,20.62276,20.52,20.81207,20.90764,20.56,20.64611,107.6659,64.7475,89.4078,9.668085,5.814826,8.025823,45261,39617.61,55065.94,49714,43516.83,60416.31,3.444388,2.129472
"2022-11-10 12:00:00",1030,19.38859,69.91822,1.573316,4.467,0.483,5.6,"2022-11-10 11:54:00",92.3504,20.86382,20.67242,20.64,20.91089,20.90135,20.84335,20.6577,20.54,20.84261,20.92561,20.46,20.65849,108.165,65.23438,91.36549,9.704575,5.854544,8.199555,45019.01,39513.83,54977.21,49328.79,43389.85,60473.58,2.913015,2.093995
"2022-11-10 13:00:00",1031,19.56157,71.05948,1.616189,4.672,0.437,5.8,"2022-11-10 12:06:00",104.6289,20.92724,20.73539,20.68,20.97935,20.95973,20.8928,20.70006,20.64,20.86954,20.94592,20.59,20.68235,109.5888,62.50058,93.07191,9.820132,5.604515,8.348783,44966.26,39339.33,54976.47,49220.02,43105.05,60294.83,3.031203,2.081755
"2022-11-10 14:00:00",1032,19.81009,71.50314,1.65153,4.778,0.448,5.75,"2022-11-10 13:23:00",111.9476,20.98385,20.79402,20.71,21.04458,21.02608,20.96164,20.76265,20.61,20.93557,20.9854,20.46,20.71297,110.1886,66.5913,93.73036,9.862514,5.963961,8.402786,45416.29,39273.17,55135.88,49675.21,43052.43,60642.24,3.062349,2.030889
"2022-11-10 15:00:00",1033,20.13168,70.18027,1.653302,4.71,0.732,6.5,"2022-11-10 14:54:30",112.2775,21.03176,20.84357,20.78,21.09333,21.07441,21.0034,20.7931,20.73,20.92952,20.98929,20.53,20.7283,113.1546,65.61906,95.49595,10.11816,5.873412,8.558496,45230.85,39176.92,55028.35,49382.59,42838.78,60456.06,3.52798,2.092083
"2022-11-10 16:00:00",1034,20.44566,64.95424,1.560262,5.601,0.524,6.8,"2022-11-10 15:41:00",180.3956,21.02508,20.83771,20.8,21.08488,21.07167,21.00503,20.81643,20.78,20.98128,20.99152,20.52,20.70196,113.2782,68.15185,97.06767,10.1304,6.09735,8.703867,44970.02,39120.5,54947.14,49091.62,42724.12,60360.12,3.964052,2.045392
"2022-11-10 17:00:00",1035,20.30932,72.39527,1.724395,6.731,0.623,8.27,"2022-11-10 16:29:00",312.8319,20.99367,20.8054,20.72,21.04427,21.03741,20.97658,20.8019,20.73,20.98619,21.04827,20.6,20.71196,109.841,68.95623,97.74049,9.829193,6.17105,8.762475,44826.04,38936.24,54943.37,49019.73,42569.11,60250.88,4.455692,2.078166
"2022-11-10 18:00:00",1036,20.31932,73.99728,1.763861,7.409,0.606,8.75,"2022-11-10 17:59:30",414.9115,20.94472,20.75801,20.7,20.98802,20.98763,20.92802,20.76102,20.67,20.94968,21.039,20.65,20.76745,99.0358,68.42802,96.30812,8.870533,6.128695,8.624664,44643.62,38690.32,54972.71,48850.64,42353.81,60210.04,4.522086,2.123665
"2022-11-10 19:00:00",1037,20.09411,75.76185,1.780922,7.886,0.672,9.65,"2022-11-10 18:02:00",501.0565,20.90215,20.71725,20.58,20.94589,20.94622,20.88622,20.72187,20.64,20.91019,21.00803,20.53,20.75162,94.53977,68.62119,95.31115,8.474631,6.15071,8.538019,44495.11,38482.77,54941.88,48820.65,42146.48,60339.09,4.22817,2.159264
"2022-11-10 20:00:00",1038,20.27892,72.53732,1.724693,8.34,0.733,9.65,"2022-11-10 19:44:00",592.5592,20.85944,20.67459,20.62,20.90284,20.90349,20.84374,20.68018,20.59,20.86858,20.96852,20.67,20.71163,92.49615,68.19823,93.835,8.298398,6.117811,8.412392,44363.19,38239.1,54883.23,48613.38,41925.82,60086.51,4.111539,2.213442
"2022-11-10 21:00:00",1039,20.28784,71.58905,1.703191,8.67,0.569,10.05,"2022-11-10 20:17:30",659.6379,20.82576,20.64162,20.46,20.87002,20.8708,20.81049,20.64627,20.57,20.83392,20.93296,20.31,20.67635,91.36392,68.86625,92.90723,8.202136,6.18186,8.334991,44263.69,38134.56,54793.01,48684.84,41833.07,60453.67,4.085177,2.242578
"2022-11-10 22:00:00",1040,20.27442,69.86224,1.660652,8.55,0.611,10.15,"2022-11-10 21:14:00",633.8847,20.79188,20.60718,20.55,20.83612,20.83726,20.77759,20.61338,20.53,20.80163,20.89981,20.59,20.64246,90.48468,67.97569,91.60522,8.128709,6.105877,8.223662,44062.43,37849.55,54723.06,48376.72,41566.18,60033.24,3.978423,2.273361
"2022-11-10 23:00:00",1041,20.08693,71.49856,1.67994,8.33,0.621,10,"2022-11-10 22:08:30",587.7391,20.75446,20.56861,20.38,20.79794,20.79916,20.73958,20.57453,20.42,20.76281,20.86164,20.37,20.60236,89.25465,68.13029,90.72809,8.024294,6.124439,8.151347,43936.52,37754.77,54653.88,48423.83,41567.27,60228.37,4.000403,2.352359
"2022-11-11 00:00:00",1042,19.81196,70.68914,1.63321,7.506,0.752,9.23,"2022-11-10 23:03:00",435.6325,20.71956,20.53341,20.45,20.76349,20.76396,20.70388,20.53939,20.44,20.72735,20.82534,20.34,20.56551,87.98574,67.24751,89.18803,7.915705,6.049261,8.018798,44023.99,37624.67,54573.42,48439.65,41401.9,60194.7,3.970575,2.367028
